ESPN Player ID,Full Name,First Name,Last Name,Headshot URL,Height Inches,Weight Pounds,Birth Date,Birth City,Birth State Region,Birth Country,NBA Position Name,NBA Position Abbreviation,Jersey Number,ESPN NBA Team ID,NBA Team Name,Team Relationship,Draft Year,Draft Round,Draft Pick,Debut Year,NBA Experience Years,Active,Status,Profile Source,Profile Fetched At
3102530,Jusuf Nurkic,Jusuf,Nurkic,https://a.espncdn.com/i/headshots/nba/players/full/3102530.png,83.0,290.0,1994-08-23,Tuzla,,Bosnia & Herzegovina,Center,C,30,26,Utah Jazz,current,2014.0,1.0,16.0,2014.0,12.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3102531,Kristaps Porzingis,Kristaps,Porzingis,https://a.espncdn.com/i/headshots/nba/players/full/3102531.png,86.0,240.0,1995-08-02,Liepaja,,Latvia,Center,C,7,9,Golden State Warriors,current,2015.0,1.0,4.0,2015.0,11.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3112335,Nikola Jokic,Nikola,Jokic,https://a.espncdn.com/i/headshots/nba/players/full/3112335.png,83.0,284.0,1995-02-19,Sombor,,Serbia,Center,C,15,7,Denver Nuggets,current,2014.0,2.0,41.0,2015.0,11.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3133601,Devonte' Graham,Devonte',Graham,https://a.espncdn.com/i/headshots/nba/players/full/3133601.png,73.0,195.0,1995-02-22,Raleigh,NC,USA,Point Guard,PG,18,22,Portland Trail Blazers,last-known,2018.0,2.0,34.0,2018.0,6.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
3133603,Kelly Oubre Jr.,Kelly,Oubre Jr.,https://a.espncdn.com/i/headshots/nba/players/full/3133603.png,80.0,203.0,1995-12-09,Henderson,NV,USA,Guard,G,,11,Indiana Pacers,current,2015.0,1.0,15.0,2015.0,11.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3133628,Myles Turner,Myles,Turner,https://a.espncdn.com/i/headshots/nba/players/full/3133628.png,83.0,250.0,1996-03-24,Bedford,TX,USA,Center,C,3,15,Milwaukee Bucks,current,2015.0,1.0,11.0,2015.0,11.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3133635,Jevon Carter,Jevon,Carter,https://a.espncdn.com/i/headshots/nba/players/full/3133635.png,72.0,200.0,1995-09-14,Maywood,IL,USA,Guard,G,2,19,Orlando Magic,current,2018.0,2.0,32.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3134903,Gary Payton II,Gary,Payton II,https://a.espncdn.com/i/headshots/nba/players/full/3134903.png,74.0,195.0,1992-12-01,Las Vegas,NV,USA,Guard,G,0,9,Golden State Warriors,current,,,,2016.0,10.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3134907,Kyle Kuzma,Kyle,Kuzma,https://a.espncdn.com/i/headshots/nba/players/full/3134907.png,80.0,221.0,1995-07-24,Flint,MI,USA,Forward,F,18,15,Milwaukee Bucks,current,2017.0,1.0,27.0,2017.0,9.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3134908,Jakob Poeltl,Jakob,Poeltl,https://a.espncdn.com/i/headshots/nba/players/full/3134908.png,84.0,253.0,1995-10-15,Vienna,,Austria,Center,C,19,28,Toronto Raptors,current,2016.0,1.0,9.0,2016.0,10.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3135045,Grayson Allen,Grayson,Allen,https://a.espncdn.com/i/headshots/nba/players/full/3135045.png,75.0,198.0,1995-10-08,Jacksonville,FL,USA,Guard,G,,30,Charlotte Hornets,current,2018.0,1.0,21.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3135046,Tyus Jones,Tyus,Jones,https://a.espncdn.com/i/headshots/nba/players/full/3135046.png,72.0,196.0,1996-05-10,Burnsville,MN,USA,Guard,G,5,7,Denver Nuggets,current,2015.0,1.0,24.0,2015.0,11.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3136193,Devin Booker,Devin,Booker,https://a.espncdn.com/i/headshots/nba/players/full/3136193.png,77.0,206.0,1996-10-30,Grand Rapids,MI,USA,Guard,G,15,21,Phoenix Suns,current,2015.0,1.0,13.0,2015.0,11.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3136195,Karl-Anthony Towns,Karl-Anthony,Towns,https://a.espncdn.com/i/headshots/nba/players/full/3136195.png,84.0,248.0,1995-11-15,Edison,NJ,USA,Center,C,32,18,New York Knicks,current,2015.0,1.0,1.0,2015.0,11.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3136776,D'Angelo Russell,D'Angelo,Russell,https://a.espncdn.com/i/headshots/nba/players/full/3136776.png,75.0,193.0,1996-02-23,Louisville,KY,USA,Guard,G,,29,Memphis Grizzlies,current,2015.0,1.0,2.0,2015.0,11.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3136777,Jae'Sean Tate,Jae'Sean,Tate,https://a.espncdn.com/i/headshots/nba/players/full/3136777.png,76.0,230.0,1995-10-28,Pickerington,OH,USA,Forward,F,8,10,Houston Rockets,current,,,,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3136779,Keita Bates-Diop,Keita,Bates-Diop,https://a.espncdn.com/i/headshots/nba/players/full/3136779.png,80.0,229.0,1996-01-23,Sacramento,CA,USA,Small Forward,SF,31,16,Minnesota Timberwolves,last-known,2018.0,2.0,48.0,2018.0,6.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
3138160,Caleb Martin,Caleb,Martin,https://a.espncdn.com/i/headshots/nba/players/full/3138160.png,77.0,205.0,1995-09-28,Mocksville,NC,USA,Forward,F,16,6,Dallas Mavericks,current,,,,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3138196,Cameron Johnson,Cameron,Johnson,https://a.espncdn.com/i/headshots/nba/players/full/3138196.png,80.0,210.0,1996-03-03,Moon Township,PA,USA,Forward,F,23,7,Denver Nuggets,current,2019.0,1.0,11.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3147657,Mikal Bridges,Mikal,Bridges,https://a.espncdn.com/i/headshots/nba/players/full/3147657.png,78.0,209.0,1996-08-30,Malvern,PA,USA,Guard,G,25,18,New York Knicks,current,2018.0,1.0,10.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3149673,Pascal Siakam,Pascal,Siakam,https://a.espncdn.com/i/headshots/nba/players/full/3149673.png,80.0,245.0,1994-04-02,Douala,,Cameroon,Forward,F,43,11,Indiana Pacers,current,2016.0,1.0,27.0,2016.0,10.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3150844,Moritz Wagner,Moritz,Wagner,https://a.espncdn.com/i/headshots/nba/players/full/3150844.png,83.0,245.0,1997-04-26,Berlin,,Germany,Forward,F,,17,Brooklyn Nets,current,2018.0,1.0,25.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3155526,Dillon Brooks,Dillon,Brooks,https://a.espncdn.com/i/headshots/nba/players/full/3155526.png,79.0,225.0,1996-01-22,Mississauga,ON,Canada,Forward,F,3,21,Phoenix Suns,current,2017.0,2.0,45.0,2017.0,9.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3155535,Kevon Looney,Kevon,Looney,https://a.espncdn.com/i/headshots/nba/players/full/3155535.png,81.0,222.0,1996-02-06,Milwaukee,WI,USA,Forward,F,,13,Los Angeles Lakers,current,2015.0,1.0,30.0,2015.0,11.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3155942,Domantas Sabonis,Domantas,Sabonis,https://a.espncdn.com/i/headshots/nba/players/full/3155942.png,82.0,240.0,1996-05-03,Kaunas,,Lithuania,Forward,F,11,23,Sacramento Kings,current,2016.0,1.0,11.0,2016.0,10.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3157465,Duncan Robinson,Duncan,Robinson,https://a.espncdn.com/i/headshots/nba/players/full/3157465.png,79.0,215.0,1994-04-22,York,ME,USA,Forward,F,55,8,Detroit Pistons,current,,,,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3899664,Simone Fontecchio,Simone,Fontecchio,https://a.espncdn.com/i/headshots/nba/players/full/3899664.png,79.0,220.0,1995-12-09,L'aquila,,Italy,Forward,F,0,14,Miami Heat,current,,,,,4.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3906665,Brandon Clarke,Brandon,Clarke,https://a.espncdn.com/i/headshots/nba/players/full/3906665.png,80.0,215.0,1996-09-19,Vancouver,BC,Canada,Forward,F,15,29,Memphis Grizzlies,last-known,2019.0,1.0,21.0,2019.0,6.0,False,inactive,espn-core-athlete,2026-09-21T01:15:56Z
3907387,Ben Simmons,Ben,Simmons,https://a.espncdn.com/i/headshots/nba/players/full/3907387.png,82.0,240.0,1996-07-20,Melbourne,VIC,Australia,Guard,G,,23,Sacramento Kings,current,2016.0,1.0,1.0,2017.0,,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3907497,Dejounte Murray,Dejounte,Murray,https://a.espncdn.com/i/headshots/nba/players/full/3907497.png,76.0,180.0,1996-09-19,Seattle,WA,USA,Guard,G,5,3,New Orleans Pelicans,current,2016.0,1.0,29.0,2016.0,10.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3907498,Matisse Thybulle,Matisse,Thybulle,https://a.espncdn.com/i/headshots/nba/players/full/3907498.png,77.0,202.0,1997-03-04,Issaquah,WA,USA,Guard,G,,13,Los Angeles Lakers,current,2019.0,1.0,20.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3907822,Malik Beasley,Malik,Beasley,https://a.espncdn.com/i/headshots/nba/players/full/3907822.png,76.0,187.0,1996-11-26,Atlanta,GA,USA,Shooting Guard,SG,5,8,Detroit Pistons,last-known,2016.0,1.0,19.0,2016.0,8.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
3907823,Terance Mann,Terance,Mann,https://a.espncdn.com/i/headshots/nba/players/full/3907823.png,78.0,215.0,1996-10-18,Brooklyn,NY,USA,Guard,G,14,17,Brooklyn Nets,current,2019.0,2.0,48.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3908809,Donovan Mitchell,Donovan,Mitchell,https://a.espncdn.com/i/headshots/nba/players/full/3908809.png,74.0,215.0,1996-09-07,Greenwich,CT,USA,Guard,G,45,5,Cleveland Cavaliers,current,2017.0,1.0,13.0,2017.0,9.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3908845,John Collins,John,Collins,https://a.espncdn.com/i/headshots/nba/players/full/3908845.png,81.0,226.0,1997-09-23,West Palm Beach,FL,USA,Forward,F,,8,Detroit Pistons,current,2017.0,1.0,19.0,2017.0,9.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3913174,Luke Kennard,Luke,Kennard,https://a.espncdn.com/i/headshots/nba/players/full/3913174.png,77.0,206.0,1996-06-24,Middletown,OH,USA,Guard,G,,21,Phoenix Suns,current,2017.0,1.0,12.0,2017.0,9.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3913176,Brandon Ingram,Brandon,Ingram,https://a.espncdn.com/i/headshots/nba/players/full/3913176.png,80.0,190.0,1997-09-02,Kinston,NC,USA,Forward,F,3,12,LA Clippers,current,2016.0,1.0,2.0,2016.0,10.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3914285,Drew Eubanks,Drew,Eubanks,https://a.espncdn.com/i/headshots/nba/players/full/3914285.png,82.0,245.0,1997-02-01,Troutdale,OR,USA,Forward,F,19,23,Sacramento Kings,last-known,,,,2018.0,8.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
3915195,Shake Milton,Shake,Milton,https://a.espncdn.com/i/headshots/nba/players/full/3915195.png,77.0,205.0,1996-09-26,Owasso,OK,USA,Shooting Guard,SG,20,13,Los Angeles Lakers,last-known,2018.0,2.0,54.0,2018.0,6.0,False,inactive,espn-core-athlete,2026-09-21T01:15:56Z
3917376,Jaylen Brown,Jaylen,Brown,https://a.espncdn.com/i/headshots/nba/players/full/3917376.png,78.0,223.0,1996-10-24,Marietta,GA,USA,Guard,G,7,20,Philadelphia 76ers,current,2016.0,1.0,3.0,2016.0,10.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3934672,Jalen Brunson,Jalen,Brunson,https://a.espncdn.com/i/headshots/nba/players/full/3934672.png,74.0,190.0,1996-08-31,New Brunswick,NJ,USA,Guard,G,11,18,New York Knicks,current,2018.0,2.0,33.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3934673,Donte DiVincenzo,Donte,DiVincenzo,https://a.espncdn.com/i/headshots/nba/players/full/3934673.png,76.0,203.0,1997-01-31,Newark,DE,USA,Guard,G,0,16,Minnesota Timberwolves,current,2018.0,1.0,17.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3934719,OG Anunoby,OG,Anunoby,https://a.espncdn.com/i/headshots/nba/players/full/3934719.png,79.0,240.0,1997-07-17,London,,England,Forward,F,8,18,New York Knicks,current,2017.0,1.0,23.0,2017.0,9.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3934723,Thomas Bryant,Thomas,Bryant,https://a.espncdn.com/i/headshots/nba/players/full/3934723.png,81.0,248.0,1997-07-31,Rochester,NY,USA,Center,C,3,5,Cleveland Cavaliers,current,2017.0,2.0,42.0,2017.0,9.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3936099,Derrick Jones Jr.,Derrick,Jones Jr.,https://a.espncdn.com/i/headshots/nba/players/full/3936099.png,78.0,210.0,1997-02-15,Chester,PA,USA,Forward,F,5,12,LA Clippers,current,,,,2016.0,10.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3936299,Jamal Murray,Jamal,Murray,https://a.espncdn.com/i/headshots/nba/players/full/3936299.png,76.0,215.0,1997-02-23,Kitchener,ON,Canada,Guard,G,27,7,Denver Nuggets,current,2016.0,1.0,7.0,2016.0,10.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3945274,Luka Doncic,Luka,Doncic,https://a.espncdn.com/i/headshots/nba/players/full/3945274.png,80.0,230.0,1999-02-28,Ljubljana,,Slovenia,Guard,G,77,13,Los Angeles Lakers,current,2018.0,1.0,3.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
3948153,Chris Boucher,Chris,Boucher,https://a.espncdn.com/i/headshots/nba/players/full/3948153.png,80.0,200.0,1993-01-11,Montreal,PQ,Canada,Forward,F,99,26,Utah Jazz,last-known,,,,2017.0,8.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4017837,Ivica Zubac,Ivica,Zubac,https://a.espncdn.com/i/headshots/nba/players/full/4017837.png,84.0,240.0,1997-03-18,Mostar,,Bosnia & Herzegovina,Center,C,40,11,Indiana Pacers,current,2016.0,2.0,32.0,2016.0,10.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4017844,Guerschon Yabusele,Guerschon,Yabusele,https://a.espncdn.com/i/headshots/nba/players/full/4017844.png,79.0,265.0,1995-12-17,Versailles,,France,Forward,F,28,4,Chicago Bulls,current,2016.0,1.0,16.0,2017.0,4.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4065648,Jayson Tatum,Jayson,Tatum,https://a.espncdn.com/i/headshots/nba/players/full/4065648.png,80.0,210.0,1998-03-03,Saint Louis,MO,USA,Forward,F,0,2,Boston Celtics,current,2017.0,1.0,3.0,2017.0,9.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4065654,Jonathan Isaac,Jonathan,Isaac,https://a.espncdn.com/i/headshots/nba/players/full/4065654.png,82.0,230.0,1997-10-03,Naples,FL,USA,Forward,F,1,19,Orlando Magic,current,2017.0,1.0,6.0,2017.0,9.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4065670,Bruce Brown,Bruce,Brown,https://a.espncdn.com/i/headshots/nba/players/full/4065670.png,76.0,202.0,1996-08-15,Boston,MA,USA,Guard,G,11,7,Denver Nuggets,last-known,2018.0,2.0,42.0,2018.0,8.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4065697,Dennis Smith Jr.,Dennis,Smith Jr.,https://a.espncdn.com/i/headshots/nba/players/full/4065697.png,74.0,205.0,1997-11-25,Fayetteville,NC,USA,Point Guard,PG,8,6,Dallas Mavericks,last-known,2017.0,1.0,9.0,2017.0,7.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4065731,Jay Huff,Jay,Huff,https://a.espncdn.com/i/headshots/nba/players/full/4065731.png,85.0,240.0,1997-08-25,Durham,NC,USA,Center,C,32,11,Indiana Pacers,current,,,,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4065732,De'Andre Hunter,De'Andre,Hunter,https://a.espncdn.com/i/headshots/nba/players/full/4065732.png,79.0,221.0,1997-12-02,Philadelphia,PA,USA,Forward,F,15,23,Sacramento Kings,current,2019.0,1.0,4.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4065733,Ty Jerome,Ty,Jerome,https://a.espncdn.com/i/headshots/nba/players/full/4065733.png,77.0,195.0,1997-07-08,New Rochelle,NY,USA,Guard,G,2,29,Memphis Grizzlies,current,2019.0,1.0,24.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4065778,Max Strus,Max,Strus,https://a.espncdn.com/i/headshots/nba/players/full/4065778.png,77.0,215.0,1996-03-28,Hickory Hills,IL,USA,Guard,G,,12,LA Clippers,current,,,,2019.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4065804,Sam Hauser,Sam,Hauser,https://a.espncdn.com/i/headshots/nba/players/full/4065804.png,79.0,217.0,1997-12-08,Stevens Point,WI,USA,Forward,F,30,2,Boston Celtics,current,,,,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066211,Robert Williams III,Robert,Williams III,https://a.espncdn.com/i/headshots/nba/players/full/4066211.png,81.0,249.0,1997-10-17,Shreveport,LA,USA,Center,C,35,22,Portland Trail Blazers,current,2018.0,1.0,27.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066218,Grant Williams,Grant,Williams,https://a.espncdn.com/i/headshots/nba/players/full/4066218.png,79.0,236.0,1998-11-30,Charlotte,NC,USA,Forward,F,2,30,Charlotte Hornets,current,2019.0,1.0,22.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066259,De'Aaron Fox,De'Aaron,Fox,https://a.espncdn.com/i/headshots/nba/players/full/4066259.png,75.0,185.0,1997-12-20,Houston,TX,USA,Guard,G,4,24,San Antonio Spurs,current,2017.0,1.0,5.0,2017.0,9.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066261,Bam Adebayo,Bam,Adebayo,https://a.espncdn.com/i/headshots/nba/players/full/4066261.png,81.0,260.0,1997-07-18,Newark,NJ,USA,Center,C,13,14,Miami Heat,current,2017.0,1.0,14.0,2017.0,9.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066262,Malik Monk,Malik,Monk,https://a.espncdn.com/i/headshots/nba/players/full/4066262.png,75.0,200.0,1998-02-04,Lepanto,AR,USA,Guard,G,0,23,Sacramento Kings,current,2017.0,1.0,11.0,2017.0,9.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066268,Duop Reath,Duop,Reath,https://a.espncdn.com/i/headshots/nba/players/full/4066268.png,81.0,245.0,1996-06-26,Perth,WAS,Australia,Center,C,,21,Phoenix Suns,current,,,,,3.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066269,Skylar Mays,Skylar,Mays,https://a.espncdn.com/i/headshots/nba/players/full/4066269.png,76.0,205.0,1997-09-05,Baton Rouge,LA,USA,Point Guard,PG,13,16,Minnesota Timberwolves,last-known,2020.0,2.0,50.0,2020.0,4.0,False,inactive,espn-core-athlete,2026-09-21T01:15:56Z
4066320,Desmond Bane,Desmond,Bane,https://a.espncdn.com/i/headshots/nba/players/full/4066320.png,78.0,215.0,1998-06-25,Richmond,IN,USA,Guard,G,3,19,Orlando Magic,current,2020.0,1.0,30.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066328,Jarrett Allen,Jarrett,Allen,https://a.espncdn.com/i/headshots/nba/players/full/4066328.png,81.0,243.0,1998-04-21,Round Rock,TX,USA,Center,C,31,5,Cleveland Cavaliers,current,2017.0,1.0,22.0,,9.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066336,Lauri Markkanen,Lauri,Markkanen,https://a.espncdn.com/i/headshots/nba/players/full/4066336.png,85.0,240.0,1997-05-22,Jyvaskyla,,Finland,Forward,F,23,26,Utah Jazz,current,2017.0,1.0,7.0,2017.0,9.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066354,Payton Pritchard,Payton,Pritchard,https://a.espncdn.com/i/headshots/nba/players/full/4066354.png,73.0,195.0,1998-01-28,West Linn,OR,USA,Guard,G,11,2,Boston Celtics,current,2020.0,1.0,26.0,2020.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066372,Kevin Huerter,Kevin,Huerter,https://a.espncdn.com/i/headshots/nba/players/full/4066372.png,78.0,198.0,1998-08-27,Albany,NY,USA,Guard,G,27,8,Detroit Pistons,current,2018.0,1.0,19.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066383,Miles Bridges,Miles,Bridges,https://a.espncdn.com/i/headshots/nba/players/full/4066383.png,79.0,225.0,1998-03-21,Flint,MI,USA,Forward,F,,21,Phoenix Suns,current,2018.0,1.0,12.0,2018.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066421,Lonzo Ball,Lonzo,Ball,https://a.espncdn.com/i/headshots/nba/players/full/4066421.png,77.0,190.0,1997-10-27,Chino Hills,CA,USA,Guard,G,2,26,Utah Jazz,last-known,2017.0,1.0,2.0,2017.0,8.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4066436,De'Anthony Melton,De'Anthony,Melton,https://a.espncdn.com/i/headshots/nba/players/full/4066436.png,74.0,200.0,1998-05-28,North Hollywood,CA,USA,Guard,G,8,9,Golden State Warriors,current,2018.0,2.0,46.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066457,Austin Reaves,Austin,Reaves,https://a.espncdn.com/i/headshots/nba/players/full/4066457.png,77.0,197.0,1998-05-29,Newark,AR,USA,Guard,G,15,13,Los Angeles Lakers,current,,,,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066636,Markelle Fultz,Markelle,Fultz,https://a.espncdn.com/i/headshots/nba/players/full/4066636.png,76.0,209.0,1998-05-29,Upper Marlboro,MD,USA,Guard,G,20,28,Toronto Raptors,last-known,2017.0,1.0,1.0,2017.0,7.0,False,inactive,espn-core-athlete,2026-09-21T01:15:56Z
4066648,Rui Hachimura,Rui,Hachimura,https://a.espncdn.com/i/headshots/nba/players/full/4066648.png,80.0,230.0,1998-02-08,Toyama,,Japan,Forward,F,28,12,LA Clippers,current,2019.0,1.0,9.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066650,Zach Collins,Zach,Collins,https://a.espncdn.com/i/headshots/nba/players/full/4066650.png,81.0,250.0,1997-11-19,Las Vegas,NV,USA,Forward,F,12,4,Chicago Bulls,current,2017.0,1.0,10.0,2017.0,9.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4066731,Jalen McDaniels,Jalen,McDaniels,https://a.espncdn.com/i/headshots/nba/players/full/4066731.png,81.0,205.0,1998-01-31,Federal Way,WA,USA,Forward,F,00,3,New Orleans Pelicans,last-known,2019.0,2.0,52.0,2019.0,6.0,False,free-agent,espn-core-athlete,2026-09-21T01:15:56Z
4222252,Isaiah Hartenstein,Isaiah,Hartenstein,https://a.espncdn.com/i/headshots/nba/players/full/4222252.png,84.0,250.0,1998-05-05,Eugene,OR,USA,Center,C,55,25,Oklahoma City Thunder,current,2017.0,2.0,43.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4277811,Collin Sexton,Collin,Sexton,https://a.espncdn.com/i/headshots/nba/players/full/4277811.png,75.0,190.0,1999-01-04,Marietta,GA,USA,Guard,G,,13,Los Angeles Lakers,current,2018.0,1.0,8.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4277813,Herbert Jones,Herbert,Jones,https://a.espncdn.com/i/headshots/nba/players/full/4277813.png,79.0,206.0,1998-10-06,Greensboro,AL,USA,Forward,F,2,3,New Orleans Pelicans,current,2021.0,2.0,35.0,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4277843,Gary Trent Jr.,Gary,Trent Jr.,https://a.espncdn.com/i/headshots/nba/players/full/4277843.png,77.0,204.0,1999-01-18,Columbus,OH,USA,Guard,G,5,15,Milwaukee Bucks,current,2018.0,2.0,37.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4277847,Wendell Carter Jr.,Wendell,Carter Jr.,https://a.espncdn.com/i/headshots/nba/players/full/4277847.png,82.0,270.0,1999-04-16,Atlanta,GA,USA,Center,C,34,19,Orlando Magic,current,2018.0,1.0,7.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4277848,Marvin Bagley III,Marvin,Bagley III,https://a.espncdn.com/i/headshots/nba/players/full/4277848.png,82.0,235.0,1999-03-14,Phoenix,AZ,USA,Forward,F,35,7,Denver Nuggets,current,2018.0,1.0,2.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4277869,Jose Alvarado,Jose,Alvarado,https://a.espncdn.com/i/headshots/nba/players/full/4277869.png,72.0,179.0,1998-04-12,Brooklyn,NY,USA,Guard,G,5,18,New York Knicks,current,,,,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4277890,Lonnie Walker IV,Lonnie,Walker IV,https://a.espncdn.com/i/headshots/nba/players/full/4277890.png,76.0,205.0,1998-12-14,Reading,PA,USA,Guard,G,,7,Denver Nuggets,current,2018.0,1.0,18.0,2018.0,6.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4277905,Trae Young,Trae,Young,https://a.espncdn.com/i/headshots/nba/players/full/4277905.png,74.0,164.0,1998-09-19,Lubbock,TX,USA,Guard,G,3,27,Washington Wizards,current,2018.0,1.0,5.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4277919,Mo Bamba,Mo,Bamba,https://a.espncdn.com/i/headshots/nba/players/full/4277919.png,84.0,231.0,1998-05-12,Harlem,NY,USA,Center,C,11,26,Utah Jazz,current,2018.0,1.0,6.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4277922,Jericho Sims,Jericho,Sims,https://a.espncdn.com/i/headshots/nba/players/full/4277922.png,82.0,250.0,1998-10-20,Minneapolis,MN,USA,Center,C,00,15,Milwaukee Bucks,current,2021.0,2.0,58.0,,5.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4277956,Jordan Poole,Jordan,Poole,https://a.espncdn.com/i/headshots/nba/players/full/4277956.png,76.0,194.0,1999-06-19,Milwaukee,WI,USA,Guard,G,3,3,New Orleans Pelicans,current,2019.0,1.0,28.0,2019.0,7.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
4277961,Jaren Jackson Jr.,Jaren,Jackson Jr.,https://a.espncdn.com/i/headshots/nba/players/full/4277961.png,82.0,242.0,1999-09-15,Plainfield,NJ,USA,Forward,F,20,26,Utah Jazz,current,2018.0,1.0,4.0,2018.0,8.0,True,active,espn-core-athlete,2026-09-21T01:15:56Z
